text,phonemes,soundex,Soundexanzahl,Phonemanzahl,AnzahlSätze,Wortanzahl,Wortlängen,VarWortlängen
Cows graze in groves on grass which grows in grooves in groves.,"[['K', 'AW1', 'Z'], ['G', 'R', 'EY1', 'Z'], ['IH0', 'N'], ['G', 'R', 'OW1', 'V', 'Z'], ['AA1', 'N'], ['G', 'R', 'AE1', 'S'], ['W', 'IH1', 'CH'], ['G', 'R', 'OW1', 'Z'], ['IH0', 'N'], ['G', 'R', 'UW1', 'V', 'Z'], ['IH0', 'N'], ['G', 'R', 'OW1', 'V', 'Z']]","['C200', 'G620', 'I500', 'G612', 'O500', 'G620', 'W200', 'G620', 'I500', 'G612', 'I500', 'G612']","{'C200': 1, 'G620': 3, 'I500': 3, 'G612': 3, 'O500': 1, 'W200': 1}","{'K': 1, 'AW1': 1, 'Z': 6, 'G': 6, 'R': 6, 'EY1': 1, 'IH0': 3, 'N': 4, 'OW1': 3, 'V': 3, 'AA1': 1, 'AE1': 1, 'S': 1, 'W': 1, 'IH1': 1, 'CH': 1, 'UW1': 1}",1,12,"[4, 5, 2, 6, 2, 5, 5, 5, 2, 7, 2, 7]",3.388888888888889
A critical cricket critic.,"[['AH0'], ['K', 'R', 'IH1', 'T', 'IH0', 'K', 'AH0', 'L'], ['K', 'R', 'IH1', 'K', 'AH0', 'T'], ['K', 'R', 'IH1', 'T', 'IH0', 'K']]","['A000', 'C632', 'C623', 'C632']","{'A000': 1, 'C632': 2, 'C623': 1}","{'AH0': 3, 'K': 6, 'R': 3, 'IH1': 3, 'T': 3, 'IH0': 2, 'L': 1}",1,4,"[1, 8, 7, 7]",7.6875
Fat dogs frying fritters and fiddling ferociously.,"[['F', 'AE1', 'T'], ['D', 'AA1', 'G', 'Z'], ['F', 'R', 'AY1', 'IH0', 'NG'], ['F', 'R', 'IH1', 'T', 'ER0', 'Z'], ['AH0', 'N', 'D'], ['F', 'IH1', 'D', 'L', 'IH0', 'NG'], ['F', 'ER0', 'OW1', 'SH', 'IH0', 'S', 'L', 'IY0']]","['F300', 'D200', 'F652', 'F636', 'A530', 'F345', 'F622']","{'F300': 1, 'D200': 1, 'F652': 1, 'F636': 1, 'A530': 1, 'F345': 1, 'F622': 1}","{'F': 5, 'AE1': 1, 'T': 2, 'D': 3, 'AA1': 1, 'G': 1, 'Z': 2, 'R': 2, 'AY1': 1, 'IH0': 3, 'NG': 2, 'IH1': 2, 'ER0': 2, 'AH0': 1, 'N': 1, 'L': 2, 'OW1': 1, 'SH': 1, 'S': 1, 'IY0': 1}",1,7,"[3, 4, 6, 8, 3, 8, 12]",9.346938775510202
French friars fanning a fainted flea.,"[['F', 'R', 'EH1', 'N', 'CH'], ['F', 'R', 'AY1', 'ER0', 'Z'], ['F', 'AE1', 'N', 'IH0', 'NG'], ['AH0'], ['F', 'EY1', 'N', 'T', 'IH0', 'D'], ['F', 'L', 'IY1']]","['F652', 'F662', 'F552', 'A000', 'F533', 'F400']","{'F652': 1, 'F662': 1, 'F552': 1, 'A000': 1, 'F533': 1, 'F400': 1}","{'F': 5, 'R': 2, 'EH1': 1, 'N': 3, 'CH': 1, 'AY1': 1, 'ER0': 1, 'Z': 1, 'AE1': 1, 'IH0': 2, 'NG': 1, 'AH0': 1, 'EY1': 1, 'T': 1, 'D': 1, 'L': 1, 'IY1': 1}",1,6,"[6, 6, 7, 1, 7, 5]",4.222222222222222
Slippery seals slipping silently ashore.,"[['S', 'L', 'IH1', 'P', 'ER0', 'IY0'], ['S', 'IY1', 'L', 'Z'], ['S', 'L', 'IH1', 'P', 'IH0', 'NG'], ['S', 'AY1', 'L', 'AH0', 'N', 'T', 'L', 'IY0'], ['AH0', 'SH', 'AO1', 'R']]","['S416', 'S420', 'S415', 'S453', 'A260']","{'S416': 1, 'S420': 1, 'S415': 1, 'S453': 1, 'A260': 1}","{'S': 4, 'L': 5, 'IH1': 2, 'P': 2, 'ER0': 1, 'IY0': 2, 'IY1': 1, 'Z': 1, 'IH0': 1, 'NG': 1, 'AY1': 1, 'AH0': 2, 'N': 1, 'T': 1, 'SH': 1, 'AO1': 1, 'R': 1}",1,5,"[8, 5, 8, 8, 7]",1.3599999999999999
Silent snakes slithering slowly southward.,"[['S', 'AY1', 'L', 'AH0', 'N', 'T'], ['S', 'N', 'EY1', 'K', 'S'], ['S', 'L', 'IH1', 'DH', 'ER0', 'IH0', 'NG'], ['S', 'L', 'OW1', 'L', 'IY0'], ['S', 'AW1', 'TH', 'W', 'ER0', 'D']]","['S453', 'S522', 'S436', 'S440', 'S363']","{'S453': 1, 'S522': 1, 'S436': 1, 'S440': 1, 'S363': 1}","{'S': 6, 'AY1': 1, 'L': 4, 'AH0': 1, 'N': 2, 'T': 1, 'EY1': 1, 'K': 1, 'IH1': 1, 'DH': 1, 'ER0': 2, 'IH0': 1, 'NG': 1, 'OW1': 1, 'IY0': 1, 'AW1': 1, 'TH': 1, 'W': 1, 'D': 1}",1,5,"[6, 6, 10, 6, 10]",3.84
Grey geese grazing gaily into Greece.,"[['G', 'R', 'EY1'], ['G', 'IY1', 'S'], ['G', 'R', 'EY1', 'Z', 'IH0', 'NG'], ['G', 'EY1', 'L', 'IY0'], ['IH0', 'N', 'T', 'UW1'], ['G', 'R', 'IY1', 'S']]","['G600', 'G200', 'G625', 'G400', 'I530', 'G620']","{'G600': 1, 'G200': 1, 'G625': 1, 'G400': 1, 'I530': 1, 'G620': 1}","{'G': 5, 'R': 3, 'EY1': 3, 'IY1': 2, 'S': 2, 'Z': 1, 'IH0': 2, 'NG': 1, 'L': 1, 'IY0': 1, 'N': 1, 'T': 1, 'UW1': 1}",1,6,"[4, 5, 7, 5, 4, 7]",1.5555555555555554
Sickly chicks.,"[['S', 'IH1', 'K', 'L', 'IY0'], ['CH', 'IH1', 'K', 'S']]","['S240', 'C200']","{'S240': 1, 'C200': 1}","{'S': 2, 'IH1': 2, 'K': 2, 'L': 1, 'IY0': 1, 'CH': 1}",1,2,"[6, 7]",0.25
A pale pink proud peacock pompously preened its pretty plumage.,"[['AH0'], ['P', 'EY1', 'L'], ['P', 'IH1', 'NG', 'K'], ['P', 'R', 'AW1', 'D'], ['P', 'IY1', 'K', 'AA2', 'K'], ['P', 'AA1', 'M', 'P', 'AH0', 'S', 'L', 'IY0'], ['P', 'R', 'IY1', 'N', 'D'], ['IH1', 'T', 'S'], ['P', 'R', 'IH1', 'T', 'IY0'], ['P', 'L', 'UW1', 'M', 'AH0', 'JH']]","['A000', 'P400', 'P520', 'P630', 'P220', 'P512', 'P653', 'I320', 'P630', 'P452']","{'A000': 1, 'P400': 1, 'P520': 1, 'P630': 2, 'P220': 1, 'P512': 1, 'P653': 1, 'I320': 1, 'P452': 1}","{'AH0': 3, 'P': 9, 'EY1': 1, 'L': 3, 'IH1': 3, 'NG': 1, 'K': 3, 'R': 3, 'AW1': 1, 'D': 2, 'IY1': 2, 'AA2': 1, 'AA1': 1, 'M': 2, 'S': 2, 'IY0': 2, 'N': 1, 'T': 2, 'UW1': 1, 'JH': 1}",1,10,"[1, 4, 4, 5, 7, 9, 7, 3, 6, 8]",5.4399999999999995
"My dame hath a lame tame crane. My dame hath a crane that is lame. Pray, gentle Jane, let my dame's tame crane Feed and come home again.","[['M', 'AY1'], ['D', 'EY1', 'M'], ['HH', 'AE1', 'TH'], ['AH0'], ['L', 'EY1', 'M'], ['T', 'EY1', 'M'], ['K', 'R', 'EY1', 'N'], ['M', 'AY1'], ['D', 'EY1', 'M'], ['HH', 'AE1', 'TH'], ['AH0'], ['K', 'R', 'EY1', 'N'], ['DH', 'AE1', 'T'], ['IH1', 'Z'], ['L', 'EY1', 'M'], ['P', 'R', 'EY1'], ['JH', 'EH1', 'N', 'T', 'AH0', 'L'], ['JH', 'EY1', 'N'], ['L', 'EH1', 'T'], ['M', 'AY1'], ['D', 'EY1', 'M', 'Z'], ['T', 'EY1', 'M'], ['K', 'R', 'EY1', 'N'], ['F', 'IY1', 'D'], ['AH0', 'N', 'D'], ['K', 'AH1', 'M'], ['HH', 'OW1', 'M'], ['AH0', 'G', 'EH1', 'N']]","['M000', 'D500', 'H300', 'A000', 'L500', 'T500', 'C650', 'M000', 'D500', 'H300', 'A000', 'C650', 'T300', 'I200', 'L500', 'P600', 'G534', 'J500', 'L300', 'M000', 'D520', 'T500', 'C650', 'F300', 'A530', 'C500', 'H500', 'A250']","{'M000': 3, 'D500': 2, 'H300': 2, 'A000': 2, 'L500': 2, 'T500': 2, 'C650': 3, 'T300': 1, 'I200': 1, 'P600': 1, 'G534': 1, 'J500': 1, 'L300': 1, 'D520': 1, 'F300': 1, 'A530': 1, 'C500': 1, 'H500': 1, 'A250': 1}","{'M': 12, 'AY1': 3, 'D': 5, 'EY1': 12, 'HH': 3, 'AE1': 3, 'TH': 2, 'AH0': 5, 'L': 4, 'T': 5, 'K': 4, 'R': 4, 'N': 7, 'DH': 1, 'IH1': 1, 'Z': 2, 'P': 1, 'JH': 2, 'EH1': 3, 'F': 1, 'IY1': 1, 'AH1': 1, 'OW1': 1, 'G': 1}",3,28,"[2, 4, 4, 1, 4, 4, 6, 2, 4, 4, 1, 5, 4, 2, 5, 5, 6, 5, 3, 2, 6, 4, 5, 4, 3, 4, 4, 6]",2.0242346938775504
The wild wolf roams the wintry wastes.,"[['DH', 'AH0'], ['W', 'AY1', 'L', 'D'], ['W', 'UH1', 'L', 'F'], ['R', 'OW1', 'M', 'Z'], ['DH', 'AH0'], ['W', 'IH1', 'N', 'T', 'R', 'IY0'], ['W', 'EY1', 'S', 'T', 'S']]","['T000', 'W430', 'W410', 'R520', 'T000', 'W536', 'W232']","{'T000': 2, 'W430': 1, 'W410': 1, 'R520': 1, 'W536': 1, 'W232': 1}","{'DH': 2, 'AH0': 2, 'W': 4, 'AY1': 1, 'L': 2, 'D': 1, 'UH1': 1, 'F': 1, 'R': 2, 'OW1': 1, 'M': 1, 'Z': 1, 'IH1': 1, 'N': 1, 'T': 2, 'IY0': 1, 'EY1': 1, 'S': 2}",1,7,"[3, 4, 4, 5, 3, 6, 7]",1.959183673469388
"A shy little she said, ""Schoo!"" to a fly and a flea in a flue.","[['AH0'], ['SH', 'AY1'], ['L', 'IH1', 'T', 'AH0', 'L'], ['SH', 'IY1'], ['S', 'EH1', 'D'], ['SH', 'UW1'], ['T', 'UW1'], ['AH0'], ['F', 'L', 'AY1'], ['AH0', 'N', 'D'], ['AH0'], ['F', 'L', 'IY1'], ['IH0', 'N'], ['AH0'], ['F', 'L', 'UW1']]","['A000', 'S000', 'L340', 'S000', 'S300', 'S200', 'T000', 'A000', 'F400', 'A530', 'A000', 'F400', 'I500', 'A000', 'F400']","{'A000': 4, 'S000': 2, 'L340': 1, 'S300': 1, 'S200': 1, 'T000': 1, 'F400': 3, 'A530': 1, 'I500': 1}","{'AH0': 6, 'SH': 3, 'AY1': 2, 'L': 5, 'IH1': 1, 'T': 2, 'IY1': 2, 'S': 1, 'EH1': 1, 'D': 2, 'UW1': 3, 'F': 3, 'N': 2, 'IH0': 1}",2,15,"[1, 3, 6, 3, 5, 8, 2, 1, 3, 3, 1, 4, 2, 1, 5]",4.026666666666667
Shining soldiers.,"[['SH', 'AY1', 'N', 'IH0', 'NG'], ['S', 'OW1', 'L', 'JH', 'ER0', 'Z']]","['S552', 'S436']","{'S552': 1, 'S436': 1}","{'SH': 1, 'AY1': 1, 'N': 1, 'IH0': 1, 'NG': 1, 'S': 1, 'OW1': 1, 'L': 1, 'JH': 1, 'ER0': 1, 'Z': 1}",1,2,"[7, 9]",1.0
Soldiers' shoulders shudder when shrill shells shriek.,"[['S', 'OW1', 'L', 'JH', 'ER0', 'Z'], ['SH', 'OW1', 'L', 'D', 'ER0', 'Z'], ['SH', 'AH1', 'D', 'ER0'], ['W', 'EH1', 'N'], ['SH', 'R', 'IH1', 'L'], ['SH', 'EH1', 'L', 'Z'], ['SH', 'R', 'IY1', 'K']]","['S436', 'S436', 'S360', 'W500', 'S640', 'S420', 'S620']","{'S436': 2, 'S360': 1, 'W500': 1, 'S640': 1, 'S420': 1, 'S620': 1}","{'S': 1, 'OW1': 2, 'L': 4, 'JH': 1, 'ER0': 3, 'Z': 3, 'SH': 5, 'D': 2, 'AH1': 1, 'W': 1, 'EH1': 2, 'N': 1, 'R': 2, 'IH1': 1, 'IY1': 1, 'K': 1}",1,7,"[9, 9, 7, 4, 6, 6, 7]",2.693877551020408
"Seventy shuddering sailors standing silent as short, sharp, shattering shocks shake their splendid ship.","[['S', 'EH1', 'V', 'AH0', 'N', 'T', 'IY0'], ['SH', 'AH1', 'D', 'ER0', 'IH0', 'NG'], ['S', 'EY1', 'L', 'ER0', 'Z'], ['S', 'T', 'AE1', 'N', 'D', 'IH0', 'NG'], ['S', 'AY1', 'L', 'AH0', 'N', 'T'], ['AE1', 'Z'], ['SH', 'AO1', 'R', 'T'], ['SH', 'AA1', 'R', 'P'], ['SH', 'AE1', 'T', 'ER0', 'IH0', 'NG'], ['SH', 'AA1', 'K', 'S'], ['SH', 'EY1', 'K'], ['DH', 'EH1', 'R'], ['S', 'P', 'L', 'EH1', 'N', 'D', 'AH0', 'D'], ['SH', 'IH1', 'P']]","['S153', 'S365', 'S462', 'S353', 'S453', 'A200', 'S630', 'S610', 'S365', 'S200', 'S200', 'T600', 'S145', 'S100']","{'S153': 1, 'S365': 2, 'S462': 1, 'S353': 1, 'S453': 1, 'A200': 1, 'S630': 1, 'S610': 1, 'S200': 2, 'T600': 1, 'S145': 1, 'S100': 1}","{'S': 6, 'EH1': 3, 'V': 1, 'AH0': 3, 'N': 4, 'T': 5, 'IY0': 1, 'SH': 7, 'AH1': 1, 'D': 4, 'ER0': 3, 'IH0': 3, 'NG': 3, 'EY1': 2, 'L': 3, 'Z': 2, 'AE1': 3, 'AY1': 1, 'AO1': 1, 'R': 3, 'AA1': 2, 'P': 3, 'K': 2, 'DH': 1, 'IH1': 1}",1,14,"[7, 10, 7, 8, 6, 2, 6, 6, 10, 6, 5, 5, 8, 5]",4.107142857142857
Naughty Nettie's knitting knotted nighties for the Navy.,"[['N', 'AO1', 'T', 'IY0'], ['N', 'EH1', 'T', 'IY0', 'Z'], ['N', 'IH1', 'T', 'IH0', 'NG'], ['N', 'AA1', 'T', 'IH0', 'D'], ['N', 'AY1', 'T', 'IY0', 'Z'], ['F', 'AO1', 'R'], ['DH', 'AH0'], ['N', 'EY1', 'V', 'IY0']]","['N230', 'N320', 'K535', 'K533', 'N232', 'F600', 'T000', 'N100']","{'N230': 1, 'N320': 1, 'K535': 1, 'K533': 1, 'N232': 1, 'F600': 1, 'T000': 1, 'N100': 1}","{'N': 6, 'AO1': 2, 'T': 5, 'IY0': 4, 'EH1': 1, 'Z': 2, 'IH1': 1, 'IH0': 2, 'NG': 1, 'AA1': 1, 'D': 1, 'AY1': 1, 'F': 1, 'R': 1, 'DH': 1, 'AH0': 1, 'EY1': 1, 'V': 1}",1,8,"[7, 8, 8, 7, 8, 3, 3, 5]",4.109375
"Bandy-legg'd Borachio Mustachio Whiskerifusticus, the Bald and Brave Bombandino of Bagdad, helped Abomilique Bluebeard Bashaw of Babelmandel to beat down an abominable bumblebee at Balsora.","[['B', 'AE1', 'N', 'D', 'IY0', 'L', 'D'], ['B', 'AO0', 'R', 'AA1', 'CH', 'IY0', 'OW0'], ['M', 'AH0', 'S', 'T', 'AE1', 'SH', 'IY0', 'OW2'], ['W', 'IH2', 'S', 'K', 'ER0', 'IH0', 'S', 'K', 'AY1', 'AH0', 'S', 'T', 'UW2', 'D', 'Z'], ['DH', 'AH0'], ['B', 'AO1', 'L', 'D'], ['AH0', 'N', 'D'], ['B', 'R', 'EY1', 'V'], ['B', 'AA0', 'M', 'B', 'AA0', 'N', 'D', 'IY1', 'N', 'OW0'], ['AH1', 'V'], ['B', 'AE1', 'G', 'D', 'AE0', 'D'], ['HH', 'EH1', 'L', 'P', 'T'], ['AE2', 'B', 'AH0', 'M', 'IH1', 'L', 'IH0', 'K', 'AH0', 'M'], ['B', 'L', 'UW1', 'B', 'IY2', 'R', 'D'], ['B', 'AH0', 'SH', 'AO1'], ['AH1', 'V'], ['B', 'AH0', 'B', 'EH1', 'L', 'AH0', 'M', 'AH0', 'N', 'D'], ['T', 'UW1'], ['B', 'IY1', 'T'], ['D', 'AW1', 'N'], ['AE1', 'N'], ['AH0', 'B', 'AA1', 'M', 'AH0', 'N', 'AH0', 'B', 'AH0', 'L'], ['B', 'AH1', 'M', 'B', 'AH0', 'L', 'B', 'IY2'], ['AE1', 'T'], ['B', 'AA0', 'L', 'S', 'AO1', 'R', 'AH0']]","['B534', 'B620', 'M232', 'W261', 'T000', 'B430', 'A530', 'B610', 'B515', 'O100', 'B233', 'H413', 'A154', 'B416', 'B200', 'O100', 'B145', 'T000', 'B300', 'D500', 'A500', 'A155', 'B514', 'A300', 'B426']","{'B534': 1, 'B620': 1, 'M232': 1, 'W261': 1, 'T000': 2, 'B430': 1, 'A530': 1, 'B610': 1, 'B515': 1, 'O100': 2, 'B233': 1, 'H413': 1, 'A154': 1, 'B416': 1, 'B200': 1, 'B145': 1, 'B300': 1, 'D500': 1, 'A500': 1, 'A155': 1, 'B514': 1, 'A300': 1, 'B426': 1}","{'B': 20, 'AE1': 5, 'N': 8, 'D': 11, 'IY0': 3, 'L': 9, 'AO0': 1, 'R': 4, 'AA1': 2, 'CH': 1, 'OW0': 2, 'M': 7, 'AH0': 16, 'S': 5, 'T': 6, 'SH': 2, 'OW2': 1, 'W': 1, 'IH2': 1, 'K': 3, 'ER0': 1, 'IH0': 2, 'AY1': 1, 'UW2': 1, 'Z': 1, 'DH': 1, 'AO1': 3, 'EY1': 1, 'V': 3, 'AA0': 3, 'IY1': 2, 'AH1': 3, 'G': 1, 'AE0': 1, 'HH': 1, 'EH1': 2, 'P': 1, 'AE2': 1, 'IH1': 1, 'UW1': 2, 'IY2': 2, 'AW1': 1}",1,25,"[12, 8, 9, 17, 3, 4, 3, 5, 10, 2, 7, 6, 10, 9, 6, 2, 11, 2, 4, 4, 2, 10, 9, 2, 8]",14.719999999999997
Cuthbert's custard.,"[['K', 'AH1', 'TH', 'B', 'ER0', 'T', 'S'], ['K', 'AH1', 'S', 'T', 'ER0', 'D']]","['C316', 'C236']","{'C316': 1, 'C236': 1}","{'K': 2, 'AH1': 2, 'TH': 1, 'B': 1, 'ER0': 2, 'T': 2, 'S': 2, 'D': 1}",1,2,"[10, 8]",1.0
A big blue bucket of blue blueberries.,"[['AH0'], ['B', 'IH1', 'G'], ['B', 'L', 'UW1'], ['B', 'AH1', 'K', 'AH0', 'T'], ['AH1', 'V'], ['B', 'L', 'UW1'], ['B', 'L', 'UW1', 'B', 'EH2', 'R', 'IY0', 'Z']]","['A000', 'B200', 'B400', 'B230', 'O100', 'B400', 'B416']","{'A000': 1, 'B200': 1, 'B400': 2, 'B230': 1, 'O100': 1, 'B416': 1}","{'AH0': 2, 'B': 6, 'IH1': 1, 'G': 1, 'L': 3, 'UW1': 3, 'AH1': 2, 'K': 1, 'T': 1, 'V': 1, 'EH2': 1, 'R': 1, 'IY0': 1, 'Z': 1}",1,7,"[1, 3, 4, 6, 2, 4, 12]",11.387755102040817
Pure food for four pure mules.,"[['P', 'Y', 'UH1', 'R'], ['F', 'UW1', 'D'], ['F', 'AO1', 'R'], ['F', 'AO1', 'R'], ['P', 'Y', 'UH1', 'R'], ['M', 'Y', 'UW1', 'L', 'Z']]","['P600', 'F300', 'F600', 'F600', 'P600', 'M420']","{'P600': 2, 'F300': 1, 'F600': 2, 'M420': 1}","{'P': 2, 'Y': 3, 'UH1': 2, 'R': 4, 'F': 3, 'UW1': 2, 'D': 1, 'AO1': 2, 'M': 1, 'L': 1, 'Z': 1}",1,6,"[4, 4, 3, 4, 4, 6]",0.8055555555555555
Tuesday is stew day. Stew day is Tuesday.,"[['T', 'UW1', 'Z', 'D', 'IY0'], ['IH1', 'Z'], ['S', 'T', 'UW1'], ['D', 'EY1'], ['S', 'T', 'UW1'], ['D', 'EY1'], ['IH1', 'Z'], ['T', 'UW1', 'Z', 'D', 'IY0']]","['T230', 'I200', 'S300', 'D000', 'S300', 'D000', 'I200', 'T230']","{'T230': 2, 'I200': 2, 'S300': 2, 'D000': 2}","{'T': 4, 'UW1': 4, 'Z': 4, 'D': 4, 'IY0': 2, 'IH1': 2, 'S': 2, 'EY1': 2}",2,8,"[7, 2, 4, 4, 4, 3, 2, 8]",4.1875
Frances Fowler's father fried five floundering flounder for Frances Fowler's father's father.,"[['F', 'R', 'AE1', 'N', 'S', 'IH0', 'S'], ['F', 'AW1', 'L', 'ER0', 'Z'], ['F', 'AA1', 'DH', 'ER0'], ['F', 'R', 'AY1', 'D'], ['F', 'AY1', 'V'], ['F', 'L', 'AW1', 'N', 'D', 'ER0', 'IH0', 'NG'], ['F', 'L', 'AW1', 'N', 'D', 'ER0'], ['F', 'AO1', 'R'], ['F', 'R', 'AE1', 'N', 'S', 'IH0', 'S'], ['F', 'AW1', 'L', 'ER0', 'Z'], ['F', 'AA1', 'DH', 'ER0', 'Z'], ['F', 'AA1', 'DH', 'ER0']]","['F652', 'F462', 'F360', 'F630', 'F100', 'F453', 'F453', 'F600', 'F652', 'F462', 'F362', 'F360']","{'F652': 2, 'F462': 2, 'F360': 2, 'F630': 1, 'F100': 1, 'F453': 2, 'F600': 1, 'F362': 1}","{'F': 12, 'R': 4, 'AE1': 2, 'N': 4, 'S': 4, 'IH0': 3, 'AW1': 4, 'L': 4, 'ER0': 7, 'Z': 3, 'AA1': 3, 'DH': 3, 'AY1': 2, 'D': 3, 'V': 1, 'NG': 1, 'AO1': 1}",1,12,"[7, 8, 6, 5, 4, 11, 8, 3, 7, 8, 8, 7]",4.138888888888889
"For fine, fresh fish, phone Phil.","[['F', 'AO1', 'R'], ['F', 'AY1', 'N'], ['F', 'R', 'EH1', 'SH'], ['F', 'IH1', 'SH'], ['F', 'OW1', 'N'], ['F', 'IH1', 'L']]","['F600', 'F500', 'F620', 'F200', 'P500', 'P400']","{'F600': 1, 'F500': 1, 'F620': 1, 'F200': 1, 'P500': 1, 'P400': 1}","{'F': 6, 'AO1': 1, 'R': 2, 'AY1': 1, 'N': 2, 'EH1': 1, 'SH': 2, 'IH1': 2, 'OW1': 1, 'L': 1}",1,6,"[3, 5, 5, 5, 5, 5]",0.5555555555555554
Lotty licks lollies lolling in the lobby.,"[['L', 'AA1', 'T', 'IY0'], ['L', 'IH1', 'K', 'S'], ['L', 'AA1', 'L', 'IY0', 'Z'], ['L', 'AA1', 'L', 'IH0', 'NG'], ['IH0', 'N'], ['DH', 'AH0'], ['L', 'AA1', 'B', 'IY0']]","['L300', 'L200', 'L420', 'L452', 'I500', 'T000', 'L100']","{'L300': 1, 'L200': 1, 'L420': 1, 'L452': 1, 'I500': 1, 'T000': 1, 'L100': 1}","{'L': 7, 'AA1': 4, 'T': 1, 'IY0': 3, 'IH1': 1, 'K': 1, 'S': 1, 'Z': 1, 'IH0': 2, 'NG': 1, 'N': 1, 'DH': 1, 'AH0': 1, 'B': 1}",1,7,"[5, 5, 7, 7, 2, 3, 6]",3.142857142857143
Sly Sam sips Sally's soup.,"[['S', 'L', 'AY1'], ['S', 'AE1', 'M'], ['S', 'IH1', 'P', 'S'], ['S', 'AE1', 'L', 'IY0', 'Z'], ['S', 'UW1', 'P']]","['S400', 'S500', 'S120', 'S420', 'S100']","{'S400': 1, 'S500': 1, 'S120': 1, 'S420': 1, 'S100': 1}","{'S': 6, 'L': 2, 'AY1': 1, 'AE1': 2, 'M': 1, 'IH1': 1, 'P': 2, 'IY0': 1, 'Z': 1, 'UW1': 1}",1,5,"[3, 3, 4, 7, 5]",2.2399999999999998
Richard gave Robin a rap in the ribs for roasting his rabbit so rare.,"[['R', 'IH1', 'CH', 'ER0', 'D'], ['G', 'EY1', 'V'], ['R', 'AA1', 'B', 'AH0', 'N'], ['AH0'], ['R', 'AE1', 'P'], ['IH0', 'N'], ['DH', 'AH0'], ['R', 'IH1', 'B', 'Z'], ['F', 'AO1', 'R'], ['R', 'OW1', 'S', 'T', 'IH0', 'NG'], ['HH', 'IH1', 'Z'], ['R', 'AE1', 'B', 'AH0', 'T'], ['S', 'OW1'], ['R', 'EH1', 'R']]","['R263', 'G100', 'R150', 'A000', 'R100', 'I500', 'T000', 'R120', 'F600', 'R235', 'H200', 'R130', 'S000', 'R600']","{'R263': 1, 'G100': 1, 'R150': 1, 'A000': 1, 'R100': 1, 'I500': 1, 'T000': 1, 'R120': 1, 'F600': 1, 'R235': 1, 'H200': 1, 'R130': 1, 'S000': 1, 'R600': 1}","{'R': 9, 'IH1': 3, 'CH': 1, 'ER0': 1, 'D': 1, 'G': 1, 'EY1': 1, 'V': 1, 'AA1': 1, 'B': 3, 'AH0': 4, 'N': 2, 'AE1': 2, 'P': 1, 'IH0': 2, 'DH': 1, 'Z': 2, 'F': 1, 'AO1': 1, 'OW1': 2, 'S': 2, 'T': 2, 'NG': 1, 'HH': 1, 'EH1': 1}",1,14,"[7, 4, 5, 1, 3, 2, 3, 4, 3, 8, 3, 6, 2, 5]",3.7142857142857144
Coop up the cook!,"[['K', 'UW1', 'P'], ['AH1', 'P'], ['DH', 'AH0'], ['K', 'UH1', 'K']]","['C100', 'U100', 'T000', 'C200']","{'C100': 1, 'U100': 1, 'T000': 1, 'C200': 1}","{'K': 3, 'UW1': 1, 'P': 2, 'AH1': 1, 'DH': 1, 'AH0': 1, 'UH1': 1}",1,4,"[4, 2, 3, 5]",1.25
Lemon liniment.,"[['L', 'EH1', 'M', 'AH0', 'N'], ['L', 'AY1', 'N', 'M', 'AH0', 'N', 'T']]","['L550', 'L555']","{'L550': 1, 'L555': 1}","{'L': 2, 'EH1': 1, 'M': 2, 'AH0': 2, 'N': 3, 'AY1': 1, 'T': 1}",1,2,"[5, 9]",4.0
"Though a kiss be amiss, she who misses the kisses, as Miss without kiss, may miss being Mrs.","[['DH', 'OW1'], ['AH0'], ['K', 'IH1', 'S'], ['B', 'IY1'], ['AH0', 'M', 'IH1', 'S'], ['SH', 'IY1'], ['HH', 'UW1'], ['M', 'IH1', 'S', 'AH0', 'Z'], ['DH', 'AH0'], ['K', 'IH1', 'S', 'AH0', 'Z'], ['AE1', 'Z'], ['M', 'IH1', 'S'], ['W', 'IH0', 'TH', 'AW1', 'T'], ['K', 'IH1', 'S'], ['M', 'EY1'], ['M', 'IH1', 'S'], ['B', 'IY1', 'IH0', 'NG'], ['M', 'IH1', 'S', 'IH0', 'Z']]","['T200', 'A000', 'K200', 'B000', 'A520', 'S000', 'W000', 'M220', 'T000', 'K220', 'A200', 'M200', 'W330', 'K200', 'M000', 'M200', 'B520', 'M620']","{'T200': 1, 'A000': 1, 'K200': 2, 'B000': 1, 'A520': 1, 'S000': 1, 'W000': 1, 'M220': 1, 'T000': 1, 'K220': 1, 'A200': 1, 'M200': 2, 'W330': 1, 'M000': 1, 'B520': 1, 'M620': 1}","{'DH': 2, 'OW1': 1, 'AH0': 5, 'K': 3, 'IH1': 8, 'S': 8, 'B': 2, 'IY1': 3, 'M': 6, 'SH': 1, 'HH': 1, 'UW1': 1, 'Z': 4, 'AE1': 1, 'W': 1, 'IH0': 3, 'TH': 1, 'AW1': 1, 'T': 1, 'EY1': 1, 'NG': 1}",1,18,"[6, 1, 4, 2, 6, 3, 3, 6, 3, 7, 2, 4, 7, 5, 3, 4, 5, 4]",2.9166666666666665
